_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
28.17098,50.0,100000,-198.12050151073655,-75.75403974634659,-337.09032411785967,-520.5425386068232,-742.5471104213252,0.03308403991049824,0.507510150203004,-0.7158165535712078,-5.393570670184808,0.0,0.999999999278219,1,0.5,17.186449825763702,0.196,1.0232621,0.9709029,0.9999246,0.34634975,1.34807915e-05,4.9e-05
25.43697,49.0,100000,-1196.2059296188945,-1187.9208035416482,-1148.5925837493292,-1021.1729118526105,-1134.3972292065241,0.0017412164766077059,0.5092301846036921,-0.3215316646075142,-6.616753408663326,6.320855417581911,0.9999999994308022,2,0.88,7.73181289434433,0.192,1.0019982,0.9978169,0.999999,0.34634364,1.7089992e-07,4.8e-05
28.55373,49.0,100000,-1262.0543853602292,-1245.7842144260137,-1198.7616527049263,-1080.8738507822845,-1099.4354300207015,0.00036207886781669616,0.5145402908058161,-0.305794383606152,-6.162816655979291,10.636257305245357,0.9999999994083882,3,1.27,7.325625121593475,0.188,1.0062494,0.99410504,0.99997544,0.34639728,3.2303906e-06,4.7e-05
23.1151,49.0,100000,-1215.4429464080306,-1175.2391652243612,-1157.16766876427,-1065.3853688730203,-1069.838358414146,0.00010064333364184854,0.510000200004,-0.2880730869885978,-6.770770245802968,6.535956063322626,0.9999999992009734,4,1.71,6.915851712226868,0.18400000000000002,1.0131813,0.9899532,0.99999374,0.34644,2.2968811e-06,4.600000000000001e-05
22.52573,49.5,100000,-1136.6929749045214,-1102.4799709022082,-1071.2961597432284,-980.1133058167325,-984.4381211624616,5.540639652174339e-05,0.5087001740034801,-0.23046952069561516,-7.166683469576255,7.2166458970354475,0.999999999206574,5,2.14,5.539293974637985,0.18000000000000002,1.0071805,0.99368834,0.9999985,0.34646314,1.1227061e-06,4.5e-05
22.93797,49.5,100000,-1064.8088233785174,-1039.7416282611211,-1006.9417007626967,-924.8965223365942,-921.7181877855934,3.584118154889195e-05,0.5095601912038241,-0.18880978256522052,-7.540100725561864,6.375560466996565,0.9999999991714036,6,2.58,4.519880697131157,0.17600000000000002,1.0082468,0.9926323,0.9999854,0.34646958,2.485578e-06,4.4000000000000006e-05
23.98675,49.0,100000,-991.3665773397472,-977.8865926456665,-933.3358900837376,-847.7582441750249,-837.3291567575216,2.136547597142023e-05,0.50645012900258,-0.1656033142871221,-8.583518456591948,6.867889593215923,0.9999999991987616,7,3.01,3.986613631248474,0.17200000000000001,1.0084755,0.990474,1.0000024,0.34647638,6.4190914e-07,4.3e-05
24.54098,49.0,100000,-916.935664375585,-899.6447146654857,-856.2515242528567,-782.4793450087701,-776.5918848256686,1.6222703351103855e-05,0.5060801216024321,-0.15333897633936566,-7.494929841926549,5.029060879818278,0.9999999991622883,8,3.45,3.683624789118767,0.168,1.0031077,0.99712133,0.99999523,0.34648564,3.7804315e-07,4.2e-05
23.93411,49.0,100000,-859.8230094466593,-848.2610497351183,-813.2872479624846,-751.307625593512,-749.829542316867,1.2679013511675018e-05,0.5092601852037041,-0.09587158727739381,-7.30000636678044,6.807019396674998,0.9999999992041806,9,3.89,2.3053154796361923,0.16400000000000003,1.0087013,0.993319,0.99998873,0.34646037,7.4740666e-07,4.100000000000001e-05
30.19604,49.0,100000,-817.1796815444302,-804.8106742101186,-769.1113752377776,-715.0777254477248,-723.0890164577697,1.2470474660220003e-05,0.5066301326026521,-0.1584318442210509,-7.09267300583442,4.9357435663185045,0.9999999993356242,10,4.34,3.7948856502771378,0.16000000000000003,1.0094359,0.9925492,0.9999882,0.34645614,1.1274824e-06,4e-05
29.27826,49.5,100000,-759.7745648175696,-745.4373109553298,-711.2347373341145,-660.3925843246524,-669.0946100940124,1.2695325564037849e-05,0.50115002300046,-0.10656881516907821,-9.460836950209323,5.738732845148827,0.9999999992866264,11,4.84,2.560720607638359,0.15600000000000003,1.0101545,0.99062616,1.0000087,0.3464972,1.2218028e-06,3.9000000000000006e-05
24.44867,49.5,100000,-690.5359200590786,-678.5626332616432,-645.1252904173107,-608.1306492710575,-610.5075856124276,8.074099688028415e-06,0.5057701154023081,-0.04224875770416634,-7.089724258645761,5.813726394281412,0.9999999992237335,12,5.34,1.0105338133871555,0.15200000000000002,1.0129353,0.98695624,1.0000135,0.3464952,2.184704e-06,3.8e-05
25.22214,50.0,100000,-644.8858351836975,-626.5936105513434,-609.0098836601264,-580.5200080160405,-586.9795528524917,8.123421706852677e-06,0.506790135802716,-0.04698424508560798,-7.519614357903733,6.260964523848071,0.9999999992107111,13,5.75,1.1300395345315337,0.148,1.0076998,0.9935168,0.99999696,0.34649926,5.024449e-07,3.7e-05
29.37913,49.0,100000,-616.8323724023875,-602.7331206683529,-582.0862451440966,-559.2593111187817,-575.2558375372191,1.0970185817929918e-05,0.5064001280025601,-0.0849380310488243,-7.374207186689857,14.178535257142368,0.9999999993187283,14,6.19,2.047386262565851,0.144,1.0063527,0.9925026,1.0000027,0.34644958,4.4704973e-07,3.6e-05
24.6258,49.5,100000,-588.3818981911138,-573.8439831242584,-551.4225590676944,-530.1442466905229,-551.0478807037787,6.582355470661753e-06,0.501860037200744,-0.013038431718713463,-7.878987064390894,6.599080261110766,0.9999999992227214,15,6.63,0.3174002063460648,0.13999999999999999,1.0022388,0.99693257,1.0000035,0.34647545,1.2196554e-07,3.5e-05
23.35521,49.0,100000,-558.895181757874,-546.340504154827,-519.264710085319,-498.7130868850248,-516.9992891307985,7.417326592482558e-06,0.506170123402468,0.002763508307881879,-7.189686183988662,6.520545987971548,0.9999999991400976,16,7.07,-0.0517433169297874,0.13599999999999998,1.0036795,0.99628496,1.0000006,0.34646544,3.8149508e-07,3.4e-05
25.25515,49.0,100000,-527.3288312878954,-515.6896174596629,-490.67015875908737,-470.01390138201293,-489.9480568939161,7.039759332314909e-06,0.5083701674033481,-0.023822611348697106,-6.947593703258377,5.862790110161198,0.9999999991832951,17,7.52,0.5629779901355505,0.13199999999999998,1.0033818,0.9966005,1.0000104,0.34646216,7.892642e-07,3.2999999999999996e-05
25.86243,49.5,100000,-511.5746450085533,-501.1837622156954,-476.4875044917792,-460.708185712448,-478.67421322777477,5.938593139348256e-06,0.5055301106022121,-0.04367150592544558,-6.5393770701772755,7.676593280345514,0.9999999992039503,18,7.96,1.0604123044759035,0.128,1.0086515,0.99314964,0.9999989,0.34647295,8.774725e-07,3.2000000000000005e-05
28.96713,49.5,100000,-494.60254121194015,-482.32539424691487,-462.05199356855377,-446.23291243732905,-465.56529111860795,8.661848598153514e-06,0.504630092601852,-0.061901146066167145,-7.21541018677306,5.45615937175148,0.9999999992927149,19,8.42,1.490964725613594,0.124,1.0035644,0.9970172,1.0000021,0.34647852,2.3421656e-07,3.1e-05
28.32242,49.5,100000,-474.7457166356414,-464.46004072449676,-440.6881289915243,-432.1654949790294,-448.83065849360537,6.157029120188058e-06,0.50455009100182,-0.05580109350036276,-8.721025570583908,6.934719972846625,0.9999999992990796,20,8.86,1.3410160280764103,0.12,1.0065538,0.99272174,1.0000004,0.34648204,4.8817543e-07,3e-05
23.55179,49.5,100000,-455.7266395904441,-446.18375379783237,-419.07690269374933,-410.0565902718388,-426.70867357469757,5.848345402433065e-06,0.5058101162023241,0.01731453938890315,-9.04234083410978,7.519762739542413,0.9999999991619846,21,9.31,-0.4047449298668653,0.11600000000000002,1.0038093,0.9965015,1.0000037,0.34648365,7.8445834e-07,2.9000000000000004e-05
22.92324,49.0,100000,-433.9520553517178,-422.4868663708667,-399.1520113992935,-392.4466767929495,-411.4778899007719,5.90059766185259e-06,0.502540050801016,0.03192193801454679,-6.502306335015222,6.176495580350945,0.9999999991013637,22,9.77,-0.7406393280252814,0.11200000000000002,1.0040911,0.9956337,0.9999936,0.34646744,2.499432e-07,2.8000000000000003e-05
25.20453,49.0,100000,-407.45970376056994,-397.8564544880818,-373.5427727300633,-369.8170689537071,-388.0683299013631,7.350491905532545e-06,0.5079401588031761,0.01199015059044949,-8.482055302156729,6.880369793378615,0.9999999991905317,23,10.23,-0.3144608598668128,0.10800000000000001,1.0012935,0.99876446,0.99999607,0.34649622,1.4731239e-07,2.7000000000000002e-05
20.493,49.5,100000,-371.1648931498627,-364.02951655613094,-340.1316991650151,-338.8561603038191,-352.3855680320133,5.542988573040724e-06,0.504990099801996,0.10364110502575956,-7.406151685045016,8.204716636760367,0.999999999057892,24,10.67,-2.4827820286154747,0.10400000000000001,1.0030444,0.9976463,1.0000011,0.3464706,4.3963837e-08,2.6000000000000002e-05
27.22134,49.5,100000,-351.65645325260675,-346.538702904951,-320.89447395372406,-319.8421138509617,-331.3004902941605,7.572125142644678e-06,0.506030120602412,-0.03813846350130531,-7.90678414142729,5.766609192926124,0.9999999992487932,25,11.12,0.9302922962233424,0.1,1.0047952,0.9941909,1.0000023,0.34646004,3.785718e-07,2.5e-05
24.77855,49.5,100000,-335.8981144156294,-331.1262335124909,-306.6604620456508,-303.77961862870364,-312.9008109997767,5.13892446972402e-06,0.504540090801816,0.0034664609604394304,-6.104518362302171,5.774035722830188,0.99999999914977,26,11.57,-0.0793388617457822,0.096,1.0024124,0.99783945,0.9999963,0.34649092,1.510512e-07,2.4e-05
26.07723,50.0,100000,-320.00544254218534,-317.7426034362868,-290.73933391180776,-287.7902397070434,-297.2820088868147,6.465394639600788e-06,0.502630052601052,-0.004122984673580077,-7.349592477877586,5.582812891482749,0.9999999992072022,27,12.02,0.11290309857577085,0.092,1.0054582,0.9934567,0.9999902,0.3464266,2.750702e-07,2.3e-05
24.94938,49.0,100000,-307.7683461038637,-303.08380831564506,-280.8707911536058,-275.7335028967259,-283.6496801793348,7.500885855401369e-06,0.5082601652033041,0.004051434748357828,-6.600713985421161,6.234125223278101,0.9999999991678972,28,12.47,-0.09008495789021254,0.088,1.0023081,0.9977827,0.9999943,0.34647658,5.045022e-07,2.2e-05
21.2833,49.5,100000,-294.7138604458957,-288.45407955401066,-265.72099952175125,-263.51656629564695,-270.0377688704607,4.233176789877741e-06,0.5050201004020081,0.09940786622682189,-8.0351189360932,6.802645926580494,0.9999999990716694,29,12.92,-2.379451908171177,0.08400000000000002,1.0044535,0.9951532,1.0000044,0.3464724,3.0930323e-07,2.1000000000000002e-05
28.05928,49.0,100000,-284.8442930933336,-278.7122267442535,-254.6068644495526,-251.8725272765293,-256.58931134255556,6.434412123716319e-06,0.5062901258025161,-0.03190842934766349,-7.57288610937538,6.0380907177627305,0.9999999992861756,30,13.38,0.7575809499248862,0.08000000000000002,1.0026762,0.998052,0.99999845,0.3464868,3.404874e-07,2e-05
23.40073,49.5,100000,-279.0277793131464,-273.5195626895194,-249.50476266485572,-244.55472886911394,-251.4655618303917,6.629500468859112e-06,0.5047500950019,0.05656737995727432,-8.880534167828467,5.997116045631108,0.9999999990882176,31,13.84,-1.3626081570982933,0.07600000000000001,1.0067203,0.99408275,1.0000057,0.34647158,1.499989e-06,1.9e-05
26.07544,49.0,100000,-274.4593968500028,-270.68317903489054,-246.06855561369656,-243.1762922578193,-248.46438105364317,5.380509815260762e-06,0.503560071201424,-0.012077385940063754,-6.493414506492161,6.529880265176535,0.9999999992014106,32,14.29,0.28760470752604306,0.072,1.0011004,0.9989445,0.99999905,0.34648123,5.499547e-08,1.8e-05
25.56694,49.0,100000,-261.31111050835375,-258.4981469790219,-232.4362954238693,-225.6034435024392,-232.25653787254862,6.219882802151267e-06,0.505890117802356,0.008443394848024052,-7.594341798480783,7.606060741997023,0.9999999992198997,33,14.78,-0.19437882537022233,0.06799999999999999,1.0025059,0.99757314,0.9999942,0.34650537,6.4862877e-07,1.7e-05
23.16439,49.5,100000,-256.21395340296385,-253.35656980168642,-228.00223520602975,-218.26849590770658,-223.37073002525852,5.312252577905002e-06,0.505010100202004,0.043641860779688034,-7.445221902379582,6.244853429216032,0.9999999991206806,34,15.23,-1.052589237689972,0.06399999999999999,1.0026273,0.9977708,0.9999993,0.34650287,1.0187789e-07,1.6e-05
25.89076,49.5,100000,-245.96113266629436,-244.78738917527204,-217.84055656671757,-208.29968501867302,-212.97233535514826,8.265259674064842e-06,0.5044600892017841,-0.00021865569678517491,-7.1738264731367085,5.6760614247928896,0.9999999992191362,35,15.68,-0.01035306230187416,0.06000000000000001,1.0047941,0.99629855,0.9999988,0.3464776,4.4729208e-07,1.5000000000000004e-05
23.88034,49.0,100000,-240.22919193329702,-239.51582273142745,-212.5814324756646,-201.67837314531664,-205.79148017039466,4.711412503653829e-06,0.502040040800816,0.02982582105116731,-6.325970827445388,7.22480449263137,0.9999999991720006,36,16.13,-0.7182886634254828,0.05600000000000001,1.0019908,0.99704415,0.99999696,0.34649733,2.997674e-07,1.4000000000000001e-05
24.91706,49.0,100000,-233.78311380105174,-232.04693080825876,-206.4197239274157,-198.50580823348488,-206.106491293018,4.28957265990935e-06,0.501940038800776,0.005659204107451657,-6.862211277058949,5.614214351586427,0.9999999991908459,37,16.58,-0.14191233203746378,0.052000000000000005,1.0007045,0.99927694,0.9999996,0.34651858,3.1576995e-08,1.3000000000000001e-05
29.33508,49.0,100000,-227.04157011274893,-224.98297599421736,-201.06125205011836,-192.05352672555034,-199.85500624535027,8.887780217240907e-06,0.505310106202124,-0.04257368790887264,-6.960217393174656,5.280096514438334,0.9999999993286772,38,17.04,1.0293191345408559,0.048,1.0029515,0.9971279,0.9999995,0.34649467,7.392996e-08,1.2e-05
32.20447,49.5,100000,-220.52043921526052,-219.06005406171354,-193.67773156124727,-188.33574742320485,-196.84072886027818,1.157016299450784e-05,0.5053601072021441,-0.06609457310775103,-7.140105701000848,5.2147936681766875,0.9999999993108405,39,17.5,1.5857877880334854,0.044,1.0014176,0.99857,0.99999976,0.3464799,8.538364e-09,1.1e-05
31.81862,49.0,100000,-218.9249758663249,-216.14648834583747,-191.8469243272536,-186.84987597919036,-193.64498666254906,8.051784439369211e-06,0.5035700714014281,-0.08553606527688741,-6.2590611374043545,5.881216791017572,0.9999999993455716,40,17.97,2.0361241698265076,0.039999999999999994,1.0004377,0.9995444,1.0,0.34648502,2.9012228e-09,9.999999999999997e-06
23.71368,49.0,100000,-212.76538749456114,-209.30299803725865,-186.86605279133644,-182.0329650569575,-189.97881607621483,4.1557499321310844e-06,0.502840056801136,0.027533007010036897,-6.432040942252506,7.107182502026394,0.9999999991402002,41,18.41,-0.6494071939960122,0.03600000000000001,1.0015436,0.9985636,1.0000006,0.34648806,2.1284123e-08,9.000000000000004e-06
23.27125,49.5,100000,-208.8515042051055,-205.13465695785388,-184.3158892371521,-179.75411492045654,-188.6198518784482,4.7109732159575125e-06,0.5077801556031121,0.03772177690495623,-6.748092153036149,7.959393181483157,0.999999999121353,42,18.87,-0.8990532262250781,0.03200000000000001,1.0007945,0.999228,0.999996,0.34646997,6.415228e-08,8.000000000000001e-06
25.54226,49.5,100000,-204.56965199488636,-201.22721408341985,-179.3602175012227,-174.6917819793493,-184.914533037787,4.204998429430233e-06,0.499769995399908,0.006189664831281833,-7.182356280031217,5.703420090095833,0.9999999991895775,43,19.32,-0.1599880214780569,0.028000000000000004,1.0002025,0.99975836,0.9999992,0.34650713,1.9305142e-09,7.000000000000001e-06
23.12096,49.0,100000,-199.95343577833304,-196.4500557173867,-175.25535211003816,-170.043727762285,-178.6731699265854,4.206966806940216e-06,0.501830036600732,0.056076187549462635,-6.832550954761489,6.000442350979699,0.999999999120911,44,19.78,-1.3568199314177036,0.024,1.0026777,0.99776477,1.0000024,0.34651372,7.134582e-08,6e-06
22.26007,50.0,100000,-197.26109219220504,-193.49436690435576,-171.61841184188629,-168.56335685513028,-176.0037013433153,4.202325563297937e-06,0.503230064601292,0.06810530590961937,-7.040559370078695,5.407801755311767,0.9999999990802014,45,20.26,-1.654786642640829,0.019999999999999997,1.0004594,0.9996391,1.0,0.3464927,9.400755e-10,4.999999999999999e-06
27.39235,49.5,100000,-190.7938356307323,-187.1479888947816,-166.82688667206287,-165.15394193046794,-171.82186601935024,4.765752988911598e-06,0.502690053801076,-0.015413948572080352,-7.910293059059372,5.636531401695253,0.9999999992490407,46,20.72,0.3605344374664128,0.015999999999999993,1.0006056,0.9995255,1.0000001,0.34650517,4.4676867e-09,3.999999999999998e-06
24.79272,49.0,100000,-183.445650876508,-180.0662755219802,-160.45467880359146,-158.93223694721365,-164.72397204126725,4.258676269884339e-06,0.5073001460029201,0.01988075531756974,-7.44366307555372,6.747461802550431,0.9999999991876937,47,21.21,-0.4833235889673233,0.01200000000000001,1.0001892,0.9998126,0.9999998,0.34650373,-1.3431116e-09,3.0000000000000026e-06
